time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/critic_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
121,9275,1126255,520.23,4480,1354.29043777,1116250,-179.88811340332032,-1.6583823680877685,0.030881337448954584,41.83180160522461,0.0003,,
121,9295,1129360,515.3,4484,1342.40359655,1119355,-183.42613525390624,2.170815420150757,0.031243668124079704,35.766822814941406,0.0003,,
121,9302,1130415,518.86,4488,1354.90493885,1120410,-183.17218933105468,0.3579429164528847,0.030934464558959006,38.01352767944336,0.0003,,
121,9309,1131495,514.61,4492,1346.41461774,1121490,-182.09201049804688,0.1884710520505905,0.0319453589618206,36.517540740966794,0.0003,,
121,9318,1132965,510.99,4496,1339.2501509200001,1122960,-180.64812927246095,0.1665895849466324,0.0316808819770813,38.48117218017578,0.0003,,
121,9339,1136095,497.58,4500,1303.5419633699998,1126090,-183.75634765625,-0.20987706184387206,0.030651966854929925,35.50017623901367,0.0003,,
121,9347,1137355,508.47,4504,1334.3504793299996,1127350,-181.1325225830078,0.5865331709384918,0.030069361627101897,41.5986930847168,0.0003,,
121,9357,1138880,513.49,4508,1356.1882923599999,1128875,-181.7806396484375,0.6559887051582336,0.030328889191150666,36.125819778442384,0.0003,,
121,9367,1140425,517.93,4512,1371.3597846000002,1130420,-182.24734191894532,0.6998830735683441,0.03176581561565399,38.29052658081055,0.0003,,
121,9375,1141650,507.03,4516,1347.5548367400004,1131645,-181.62270812988282,-3.6048200130462646,0.030922604724764824,31.968106079101563,0.0003,,
121,9390,1143970,511.24,4520,1359.1682896800003,1133965,-182.1013214111328,-0.19654200673103334,0.030514198914170267,38.333012390136716,0.0003,,
121,9400,1145595,504.35,4524,1345.25632393,1135590,-184.47294921875,-1.2112799823284148,0.029962166771292688,33.98771667480469,0.0003,,
121,9416,1148125,501.3,4528,1339.28606899,1138120,-180.9699249267578,0.7121648192405701,0.029344914853572844,36.033134078979494,0.0003,,
121,9432,1150505,497.48,4532,1337.50433674,1140500,-183.72370300292968,-1.6204944372177124,0.030587320402264594,40.770032501220705,0.0003,,
122,9441,1152000,483.72,4536,1310.50205742,1141995,-185.14857177734376,0.8837740898132325,0.032262669503688814,36.182952117919925,0.0003,,
122,9449,1153155,486.25,4540,1320.3080664799998,1143150,-183.2127471923828,-0.30363668203353883,0.03196602091193199,35.82846908569336,0.0003,,
122,9460,1154890,475.8,4544,1291.7060474300001,1144885,-183.11488342285156,0.0007830232381820679,0.03047562800347805,37.194767761230466,0.0003,,
122,9473,1156810,473.97,4548,1290.17667077,1146805,-184.6895751953125,2.4248016595840456,0.030952749028801917,38.02751007080078,0.0003,,
122,9491,1159530,474.22,4552,1292.8332038,1149525,-183.75174865722656,-0.1937919080257416,0.02896781377494335,37.27404937744141,0.0003,,
122,9505,1161755,477.25,4556,1301.55004616,1151750,-184.0627014160156,-1.5061113834381104,0.032076673954725264,35.958626937866214,0.0003,,
122,9520,1164000,485.34,4560,1323.9708807900001,1153995,-184.71749267578124,-2.5311091899871827,0.033387753367424014,36.47181396484375,0.0003,,
122,9531,1165640,486.5,4564,1327.6825023400002,1155635,-184.60318603515626,0.6452098965644837,0.031947121024131775,36.51341514587402,0.0003,,
122,9541,1167230,483.15,4568,1316.6835355599999,1157225,-184.7373779296875,0.8069708079099656,0.03103587217628956,35.283319091796876,0.0003,,
122,9551,1168815,484.01,4572,1319.4504819,1158810,-185.7466278076172,-0.2734386682510376,0.028613729774951933,34.3806510925293,0.0003,,
122,9564,1170805,472.23,4576,1285.36712405,1160800,-187.61219482421876,-1.777960228919983,0.031681401282548906,34.55008735656738,0.0003,,
122,9582,1173525,462.98,4580,1256.9818010499998,1163520,-185.35610656738282,-0.8822472989559174,0.02919984832406044,33.48751029968262,0.0003,,
122,9594,1175435,461.72,4584,1254.15659357,1165430,-185.82740783691406,0.9360302209854126,0.03218160793185234,38.512179946899415,0.0003,,
122,9606,1177175,465.67,4588,1264.70800133,1167170,-186.4393280029297,0.14998527765274047,0.032391221076250074,35.710347747802736,0.0003,,
122,9613,1178230,469.13,4592,1278.15121189,1168225,-185.39382629394532,-1.4962784796953201,0.03228388279676438,33.475625610351564,0.0003,,
122,9630,1180930,470.23,4596,1276.43401214,1170925,-185.05184631347657,0.9610827207565308,0.029134968295693398,36.556192016601564,0.0003,,
122,9636,1181910,470.02,4600,1272.04122027,1171905,-186.39992980957032,-0.09859609305858612,0.030339732021093368,38.088222885131835,0.0003,,
122,9649,1183775,464.17,4604,1251.60830963,1173770,-186.4734649658203,-1.6611010789871217,0.029645835980772972,34.46708183288574,0.0003,,
122,9663,1186015,468.26,4608,1258.5981083899999,1176010,-185.18941650390624,1.0227111101150512,0.032503772526979446,36.807016372680664,0.0003,,
122,9669,1186930,465.55,4612,1246.9172948600003,1176925,-187.664599609375,-1.9747325718402862,0.031420331448316574,33.25294799804688,0.0003,,
122,9687,1189715,472.54,4616,1261.5090789,1179710,-186.53698120117187,-0.06372889280319213,0.03260176628828049,34.70694999694824,0.0003,,
122,9701,1191745,472.96,4620,1262.79955823,1181740,-185.14756469726564,0.2151928186416626,0.030174777284264563,34.71840553283691,0.0003,,
122,9710,1193200,475.86,4624,1269.4223448899997,1183195,-186.77098083496094,-1.026698762178421,0.030693628638982774,32.748395156860354,0.0003,,
122,9721,1194900,469.58,4628,1255.08389169,1184895,-185.44616088867187,0.3891099691390991,0.03264893069863319,37.0304931640625,0.0003,,
122,9733,1196740,462.43,4632,1239.2493289,1186735,-186.1678955078125,-1.2030227541923524,0.030330172926187515,41.15792999267578,0.0003,,
122,9747,1198915,461.63,4636,1241.78297268,1188910,-186.6320068359375,-0.5617463827133179,0.030364636331796646,32.840430450439456,0.0003,,
123,9765,1201695,464.75,4640,1245.31463541,1191690,-185.02678833007812,-1.1470964908599854,0.03303145468235016,35.00134429931641,0.0003,,
123,9771,1202600,482.82,4644,1296.1940146800002,1192595,-188.22235107421875,-0.2743060767650604,0.03262604847550392,33.997140121459964,0.0003,,
123,9786,1204880,477.59,4648,1282.7469300399998,1194875,-186.05865478515625,2.2476208209991455,0.031005744636058808,38.63631057739258,0.0003,,
123,9793,1206050,474.55,4652,1275.85368193,1196045,-187.4312255859375,1.481231427192688,0.030670997872948646,33.077422332763675,0.0003,,
123,9807,1208125,470.81,4656,1268.2983750399999,1198120,-188.03298950195312,-0.10302781462669372,0.03246074393391609,29.123249053955078,0.0003,,
123,9824,1210795,463.98,4660,1248.76653739,1200790,-185.3423065185547,-1.4926384508609771,0.030297138541936875,34.27079620361328,0.0003,,
123,9834,1212365,469.25,4664,1258.1530771,1202360,-187.539892578125,2.8308655500411986,0.030245184898376465,33.031808090209964,0.0003,,
123,9842,1213520,462.32,4668,1239.19169926,1203515,-186.9702606201172,2.5388445377349855,0.029858820512890814,31.070313262939454,0.0003,,
123,9847,1214330,461.34,4672,1230.11842592,1204325,-185.85728454589844,-1.1625458121299743,0.030720621347427368,34.760676574707034,0.0003,,
123,9861,1216445,458.05,4676,1223.75833347,1206440,-187.17294311523438,0.11006869822740555,0.03068777620792389,36.380219268798825,0.0003,,
123,9868,1217495,450.3,4680,1204.94716095,1207490,-187.1174346923828,-0.4610468626022339,0.03144618719816208,36.0069091796875,0.0003,,
123,9890,1220900,450.05,4684,1208.3973570599999,1210895,-186.8739807128906,0.25267056822776796,0.031061785668134688,32.17672233581543,0.0003,,
123,9901,1222625,449.3,4688,1204.3048195699998,1212620,-187.53521423339845,-2.034255349636078,0.02995305061340332,33.78885040283203,0.0003,,
123,9909,1223805,450.37,4692,1205.69757702,1213800,-187.28072509765624,1.5670325875282287,0.027604997158050537,32.963583374023436,0.0003,,
123,9926,1226490,456.06,4696,1223.45807406,1216485,-188.24540100097656,-1.114493376016617,0.030160869657993316,30.71904602050781,0.0003,,
123,9934,1227665,460.08,4700,1241.6713967,1217660,-187.7897491455078,-1.647092914581299,0.03262053281068802,35.1057861328125,0.0003,,
123,9941,1228710,456.75,4704,1239.3291167799998,1218705,-187.7478759765625,2.39716899394989,0.03018481396138668,37.25380630493164,0.0003,,
123,9951,1230370,443.49,4708,1205.3089220299998,1220365,-189.52967224121093,1.7445858716964722,0.030221811309456826,34.034994506835936,0.0003,,
123,9969,1233020,452.41,4712,1227.6123816099998,1223015,-188.7707550048828,1.7512962698936463,0.030439257621765137,30.832814407348632,0.0003,,
123,9983,1235165,458.0,4716,1247.14991246,1225160,-187.6302276611328,0.9722508072853089,0.029432447627186775,40.17653388977051,0.0003,,
123,9991,1236485,456.18,4720,1244.75455294,1226480,-188.00205993652344,0.5027386307716369,0.029701980575919152,31.480875778198243,0.0003,,
123,9999,1237745,446.7,4724,1217.61550566,1227740,-188.40405883789063,-1.197600096464157,0.030607970058918,34.74019432067871,0.0003,,
123,10016,1240245,456.12,4728,1245.8952495900003,1230240,-189.67181091308595,0.7087455034255982,0.030479774996638297,30.43320198059082,0.0003,,
123,10031,1242620,452.86,4732,1231.74561377,1232615,-190.42568969726562,0.9336116909980774,0.029250459372997285,32.71763381958008,0.0003,,
123,10038,1243695,459.39,4736,1245.0550521000002,1233690,-189.42476501464844,-0.8090312302112579,0.030486275255680085,33.57145309448242,0.0003,,
123,10053,1246075,451.89,4740,1227.3722617399999,1236070,-188.8867645263672,-0.35285248756408694,0.030462149903178214,34.43939476013183,0.0003,,
123,10064,1247760,448.33,4744,1213.38198916,1237755,-189.43687438964844,-0.7008403062820434,0.029158859327435494,34.8168327331543,0.0003,,
124,10077,1249770,455.89,4748,1232.44285657,1239765,-188.20435485839843,1.5015132904052735,0.03157676681876183,25.561238479614257,0.0003,,
,,1250000,,,,1239995,-188.3424041748047,-0.7043562293052673,0.031522661447525024,31.176354217529298,0.0003,1644.483944,554.0
124,10094,1251965,451.67,4752,1218.2912099399998,1241960,-189.4376678466797,0.1079499751329422,0.029308313503861427,34.622380065917966,0.0003,,
124,10104,1253450,451.78,4756,1211.74310353,1243445,-190.67073669433594,-0.918740177154541,0.028753206133842468,35.67243270874023,0.0003,,
124,10112,1254705,451.15,4760,1207.81817136,1244700,-189.0329162597656,-0.8137297093868255,0.029310772940516473,32.056003189086915,0.0003,,
124,10128,1257210,438.66,4764,1171.7317110600002,1247205,-188.9006591796875,1.8123446464538575,0.02888951785862446,34.23933143615723,0.0003,,
124,10140,1258990,451.31,4768,1204.3533487600002,1248985,-189.3018768310547,-0.460851389169693,0.03196628093719482,35.4189956665039,0.0003,,
124,10150,1260520,455.8,4772,1220.8840753799998,1250515,-189.15847778320312,-0.3446030020713806,0.03101135976612568,35.09517402648926,0.0003,,
124,10176,1264340,469.89,4776,1255.77626751,1254335,-190.52574157714844,-1.747794759273529,0.029899687319993973,36.3192138671875,0.0003,,
124,10194,1266885,486.97,4780,1300.9674650900001,1256880,-188.56741027832032,0.9619265913963317,0.030560826137661933,34.06252555847168,0.0003,,
124,10210,1269440,488.46,4784,1310.05300642,1259435,-190.39092407226562,0.7251947790384292,0.03032507039606571,31.94495086669922,0.0003,,
124,10225,1271765,493.82,4788,1326.9355869,1261760,-189.39789123535155,-1.2167433142662047,0.029620863124728204,34.518771743774415,0.0003,,
124,10234,1273085,491.1,4792,1318.9655973499998,1263080,-188.7492248535156,1.09939945936203,0.02900245375931263,35.76141204833984,0.0003,,
124,10247,1275105,490.13,4796,1318.31970926,1265100,-190.72816467285156,0.4816452771425247,0.02872508652508259,31.017628860473632,0.0003,,
124,10254,1276120,489.68,4800,1313.73985523,1266115,-189.47268676757812,1.0571373462677003,0.029147028923034668,33.55693168640137,0.0003,,
124,10261,1277280,485.73,4804,1298.30916604,1267275,-189.99369201660156,-1.1107578217983245,0.029558948054909707,32.032609939575195,0.0003,,
124,10279,1280000,494.91,4808,1323.9075516900002,1269995,-187.52039489746093,0.9706452190876007,0.030336690694093706,38.844844055175784,0.0003,,
124,10284,1280705,483.0,4812,1292.23624449,1270700,-189.97838439941407,0.6862449467182159,0.029593629017472266,31.589529037475586,0.0003,,
124,10297,1282755,473.32,4816,1266.1079614500002,1272750,-189.672900390625,-1.4953191757202149,0.0303259015083313,31.628731155395506,0.0003,,
124,10313,1285225,475.12,4820,1267.2051549199998,1275220,-191.2220245361328,-0.9285867094993592,0.028112613409757615,31.600376510620116,0.0003,,
124,10323,1286850,480.73,4824,1283.2689724299998,1276845,-189.36387634277344,-0.6018484711647034,0.029139894247055053,33.34268341064453,0.0003,,
124,10331,1287980,481.71,4828,1284.04364389,1277975,-189.50985717773438,1.5853726744651795,0.028979754075407982,29.846184539794923,0.0003,,
124,10346,1290295,475.73,4832,1267.8164372699998,1280290,-188.58509521484376,-0.27289140224456787,0.03190521001815796,33.597456741333005,0.0003,,
124,10351,1291095,470.24,4836,1255.4787638500002,1281090,-190.39669799804688,0.9064541220664978,0.028617861121892928,33.37405624389648,0.0003,,
124,10360,1292445,475.34,4840,1265.92076514,1282440,-188.2439178466797,-1.325259193778038,0.02966986410319805,36.01090087890625,0.0003,,
124,10381,1295745,470.01,4844,1252.5418521499998,1285740,-190.78623962402344,0.8602936744689942,0.030601470544934273,31.00073661804199,0.0003,,
124,10399,1298440,475.69,4848,1266.21480564,1288435,-189.5551513671875,-0.6972262740135193,0.027768480032682417,30.319556045532227,0.0003,,
124,10406,1299610,480.78,4852,1280.15841372,1289605,-191.31967468261718,-1.2340047776699066,0.03140329420566559,30.96159973144531,0.0003,,
124,10416,1301145,478.09,4856,1275.9031852099997,1291140,-189.25359191894532,-0.8613867163658142,0.029623010009527207,33.8973388671875,0.0003,,
124,10431,1303410,481.92,4860,1284.16888849,1293405,-190.92632141113282,2.1765088081359862,0.02765241637825966,31.5629524230957,0.0003,,
124,10449,1306145,496.5,4864,1324.2456850099998,1296140,-191.326171875,-0.49404399991035464,0.03231365084648132,38.67198257446289,0.0003,,
125,10473,1309885,505.54,4868,1347.43083643,1299880,-189.69566650390624,0.09020321667194367,0.029296470060944556,35.34251022338867,0.0003,,
125,10489,1312300,508.34,4872,1350.6857059999998,1302295,-190.44798889160157,2.448887360095978,0.028151074051856996,36.0102783203125,0.0003,,
125,10496,1313420,506.0,4876,1342.4224733899996,1303415,-190.22659912109376,0.6149072229862214,0.028432224690914155,33.189314651489255,0.0003,,
125,10520,1317015,503.49,4880,1331.7396507899998,1307010,-190.35526428222656,2.4987100303173064,0.027783388271927834,34.624891662597655,0.0003,,
125,10532,1318985,498.16,4884,1308.02546813,1308980,-191.25641479492188,1.1597705006599426,0.028733865544199943,32.937626647949216,0.0003,,
125,10555,1322485,503.23,4888,1318.1970198299998,1312480,-190.52872009277343,-0.9677193939685822,0.028848040848970413,28.970669555664063,0.0003,,
125,10565,1323955,515.16,4892,1353.31019149,1313950,-189.9265869140625,-0.06757528185844422,0.029413677752017975,30.153703689575195,0.0003,,
125,10588,1327515,510.01,4896,1337.7016897600001,1317510,-191.42247314453124,-0.575438940525055,0.027457243576645852,31.289373016357423,0.0003,,
125,10601,1329520,523.51,4900,1370.56601387,1319515,-192.25104675292968,-2.2913997411727904,0.026618918776512145,28.274454498291014,0.0003,,
125,10620,1332515,539.0,4904,1411.0973068500002,1322510,-190.98545837402344,0.2361520290374756,0.02877746820449829,33.18865547180176,0.0003,,
125,10634,1334630,541.3,4908,1418.5166375899998,1324625,-191.94716186523436,-0.03506366014480591,0.02862524874508381,30.895085906982423,0.0003,,
125,10655,1337840,564.01,4912,1483.24616105,1327835,-190.65658264160157,-1.3644832134246827,0.029586607217788698,27.793136596679688,0.0003,,
125,10667,1339630,569.39,4916,1499.8832804099998,1329625,-191.1496826171875,0.4207658886909485,0.02960691824555397,30.939037704467772,0.0003,,
125,10690,1343130,585.78,4920,1545.5798108600002,1333125,-191.4628448486328,0.7417712688446045,0.027868803590536118,31.985414886474608,0.0003,,
125,10721,1347895,606.74,4924,1594.93407574,1337890,-191.9746063232422,-0.3165612816810608,0.028967486694455147,25.535265731811524,0.0003,,
125,10732,1349625,606.9,4928,1591.9449884200005,1339620,-191.86590881347655,2.2515652179718018,0.02814365364611149,29.564081573486327,0.0003,,
125,10749,1352220,625.84,4932,1641.4030186900004,1342215,-193.67366638183594,0.47086234092712403,0.028851046785712244,29.420561599731446,0.0003,,
125,10778,1356595,645.02,4936,1692.1600012900003,1346590,-192.68372192382813,0.47866188287734984,0.026978252083063127,28.313062286376955,0.0003,,
125,10790,1358460,649.48,4940,1707.3130183399999,1348455,-193.57402954101562,1.5395432144403458,0.028266694769263266,25.646489715576173,0.0003,,
125,10811,1361660,657.29,4944,1729.6996004500002,1351655,-192.99496765136718,-0.45369918942451476,0.028524747863411904,28.954776763916016,0.0003,,
125,10819,1362965,652.68,4948,1718.5115569500003,1352960,-193.11167907714844,-0.47049991488456727,0.026513466984033583,31.234497833251954,0.0003,,
126,10840,1366115,657.05,4952,1726.6377955599999,1356110,-195.3413513183594,-1.4023109197616577,0.02611483186483383,30.808359909057618,0.0003,,
126,10855,1368550,666.4,4956,1750.78670745,1358545,-193.78689575195312,-2.3150790214538572,0.02833288796246052,29.173249816894533,0.0003,,
126,10861,1369355,662.68,4960,1740.7541623999998,1359350,-194.21693115234376,1.256568282842636,0.028291336819529535,31.844672775268556,0.0003,,
126,10868,1370485,643.93,4964,1693.3061862,1360480,-193.83047180175782,-2.0145076513290405,0.02707928903400898,32.692037200927736,0.0003,,
126,10877,1371875,628.27,4968,1652.9848507000002,1361870,-194.99138488769532,-0.31318506598472595,0.02788759246468544,28.298913192749023,0.0003,,
126,10904,1375985,626.62,4972,1650.65318213,1365980,-194.10374450683594,-0.41340215802192687,0.02576245702803135,29.075181579589845,0.0003,,
126,10912,1377325,637.0,4976,1677.10434825,1367320,-194.27438659667968,0.3263054609298706,0.02811245806515217,26.70392417907715,0.0003,,
126,10924,1379175,626.96,4980,1653.59731903,1369170,-194.13406982421876,0.34715481996536257,0.026205982267856597,27.939054489135742,0.0003,,
126,10938,1381385,618.16,4984,1633.00186908,1371380,-195.8687774658203,-2.030324399471283,0.02740538865327835,31.52109489440918,0.0003,,
126,10960,1384730,609.5,4988,1608.1781266500004,1374725,-193.5064270019531,-0.04290829300880432,0.027655915543437003,27.44817237854004,0.0003,,
126,10974,1386920,620.07,4992,1637.0764340699998,1376915,-193.66004028320313,-0.0001807868480682373,0.02734308913350105,28.68395080566406,0.0003,,
126,10987,1388815,622.54,4996,1647.7263022800003,1378810,-194.0797576904297,0.6803387224674224,0.028048432990908624,26.941894912719725,0.0003,,
126,11002,1391200,612.0,5000,1625.9218624300001,1381195,-195.48849487304688,1.8371867537498474,0.028774677589535714,28.895928955078126,0.0003,,
126,11026,1394895,625.39,5004,1665.96497324,1384890,-195.8283233642578,2.1533337354660036,0.025416338071227073,27.6789493560791,0.0003,,
126,11042,1397395,633.47,5008,1688.51732209,1387390,-196.53640441894532,0.34015053510665894,0.02442997843027115,29.983732223510742,0.0003,,
126,11058,1399840,613.91,5012,1633.87621873,1389835,-195.884765625,-1.8244318604469298,0.02556198723614216,25.263297653198244,0.0003,,
126,11074,1402155,623.54,5016,1655.7893721700002,1392150,-195.23810729980468,0.915832245349884,0.02606178671121597,26.24247341156006,0.0003,,
126,11086,1403945,612.39,5020,1625.8963342400002,1393940,-196.72313232421874,1.422015404701233,0.02732306383550167,26.118792724609374,0.0003,,
126,11105,1406790,595.36,5024,1586.0916950399999,1396785,-197.09308471679688,1.2365955471992494,0.026359570398926734,25.11845169067383,0.0003,,
126,11115,1408285,591.12,5028,1576.62835074,1398280,-196.16177673339843,0.4205909609794617,0.025354296341538428,28.082709884643556,0.0003,,
126,11138,1411790,588.45,5032,1568.33618315,1401785,-196.96486206054686,1.294450467824936,0.026091001555323602,23.51044578552246,0.0003,,
126,11148,1413360,572.24,5036,1523.10954353,1403355,-197.81460571289062,3.1572334289550783,0.02610381878912449,26.720322036743163,0.0003,,
126,11156,1414505,573.8,5040,1528.43873269,1404500,-197.17860107421876,2.1026983499526977,0.02641594558954239,27.158506011962892,0.0003,,
126,11165,1415945,555.25,5044,1476.5406836399998,1405940,-197.94455261230468,2.0955711126327516,0.026706813648343087,28.346469116210937,0.0003,,
126,11177,1417725,551.32,5048,1469.5637618699998,1407720,-198.02802124023438,0.019952672719955444,0.025161963328719138,24.405850219726563,0.0003,,
126,11189,1419430,536.8,5052,1436.53017776,1409425,-195.89608459472657,-1.1109284162521362,0.02867293283343315,25.836337280273437,0.0003,,
126,11199,1420785,526.22,5056,1408.77482417,1410780,-198.69527587890624,-1.4363492488861085,0.027308524027466773,26.982425689697266,0.0003,,
126,11214,1423030,535.02,5060,1437.40587313,1413025,-196.87966918945312,0.5737668395042419,0.02745361179113388,28.6609130859375,0.0003,,
126,11228,1425110,541.45,5064,1461.787409,1415105,-196.4626037597656,-1.5371737599372863,0.027057184651494027,28.763176727294923,0.0003,,
126,11241,1427150,546.8,5068,1477.4897771900003,1417145,-198.19602966308594,-0.3158591628074646,0.027846260368824004,24.286827850341798,0.0003,,
126,11250,1428495,542.9,5072,1467.63164639,1418490,-197.6899444580078,1.5205959796905517,0.028158696368336678,27.787550354003905,0.0003,,
126,11257,1429625,519.42,5076,1405.4737941399999,1419620,-198.4583251953125,-2.7895747661590575,0.028007330000400545,28.81688537597656,0.0003,,
127,11274,1432205,520.59,5080,1408.8218718300004,1422200,-196.57049865722655,1.6412932634353639,0.02662307694554329,28.762945938110352,0.0003,,
127,11287,1434150,535.47,5084,1452.2835369900004,1424145,-196.97855224609376,-2.9553054332733155,0.026782646775245667,27.240229415893555,0.0003,,
127,11300,1436190,528.67,5088,1434.37213919,1426185,-198.859619140625,-0.9861315965652466,0.0284072857350111,26.342944717407228,0.0003,,
127,11313,1438110,514.69,5092,1392.3810534400002,1428105,-196.52044372558595,0.31643604040145873,0.027892713248729707,26.777824020385744,0.0003,,
127,11326,1440175,516.74,5096,1394.89219711,1430170,-196.70678100585937,-1.7979639649391175,0.027827321365475655,26.548437881469727,0.0003,,
127,11343,1442710,516.21,5100,1388.9854087400004,1432705,-196.15931396484376,-0.7863400757312775,0.0277349628508091,28.34018325805664,0.0003,,
127,11349,1443705,500.03,5104,1347.87426729,1433700,-197.40899353027345,1.310297155380249,0.028260279446840286,25.40547103881836,0.0003,,
127,11360,1445405,485.09,5108,1302.52993728,1435400,-198.54370727539063,0.07094383835792542,0.027848181873559953,25.72248306274414,0.0003,,
127,11376,1447795,486.63,5112,1303.73585668,1437790,-198.0221923828125,0.047475683689117434,0.026211392506957053,25.7375,0.0003,,
127,11380,1448450,472.22,5116,1264.06963152,1438445,-199.09276123046874,0.445083749294281,0.02693214677274227,25.80076484680176,0.0003,,
127,11393,1450420,459.76,5120,1227.2161277,1440415,-198.2217010498047,-2.5181923151016234,0.026622347161173822,28.490674591064455,0.0003,,
127,11406,1452425,459.08,5124,1225.37131763,1442420,-196.48272705078125,1.253401482105255,0.026845166459679604,31.45650978088379,0.0003,,
127,11417,1454180,460.59,5128,1226.51713717,1444175,-196.39793090820314,2.210811805725098,0.026482155546545982,24.66114959716797,0.0003,,
127,11430,1456200,448.97,5132,1190.1323805799998,1446195,-197.58823852539064,0.14525118768215178,0.026310849562287332,26.05707702636719,0.0003,,
127,11440,1457740,446.93,5136,1181.27365293,1447735,-195.9360595703125,0.725724732875824,0.02803407423198223,24.592335510253907,0.0003,,
127,11448,1458940,436.09,5140,1146.8269992199998,1448935,-196.05997009277343,2.019965481758118,0.027145621925592424,27.541713333129884,0.0003,,
127,11459,1460645,444.6,5144,1168.8180461000002,1450640,-196.38958435058595,0.13344254493713378,0.02630637176334858,26.957086181640626,0.0003,,
127,11479,1463700,448.38,5148,1176.05648885,1453695,-195.15335998535156,2.6296639442443848,0.0278270959854126,26.29344482421875,0.0003,,
127,11497,1466510,465.67,5152,1223.68118961,1456505,-196.88700256347656,3.108970212936401,0.027314676716923714,26.376479721069337,0.0003,,
127,11505,1467690,472.67,5156,1240.6745845799999,1457685,-196.71051940917968,-0.227120441198349,0.02779957465827465,23.471975326538086,0.0003,,
127,11521,1470060,471.64,5160,1238.61581578,1460055,-197.15736083984376,-2.4500263690948487,0.028024521470069886,24.867396545410156,0.0003,,
127,11545,1473830,479.35,5164,1257.00898289,1463825,-198.73008422851564,1.1666241109371185,0.027481410279870035,26.45457191467285,0.0003,,
127,11560,1476145,489.46,5168,1283.84304348,1466140,-196.98682556152343,-2.0565417051315307,0.025202909484505653,23.66147651672363,0.0003,,
127,11570,1477635,495.48,5172,1306.1391806799998,1467630,-195.41890563964844,0.23623690009117126,0.0267600703984499,28.207947540283204,0.0003,,
127,11587,1480345,499.43,5176,1321.65521659,1470340,-196.45783081054688,-0.3101663887500763,0.027391823008656502,28.75646209716797,0.0003,,
127,11593,1481235,506.29,5180,1338.86975782,1471230,-197.5010986328125,-0.8074283957481384,0.026144351810216904,22.234023666381837,0.0003,,
127,11617,1484985,490.93,5184,1294.4768316299999,1474980,-195.93970336914063,1.2197140038013459,0.028120802715420723,29.51553955078125,0.0003,,
127,11638,1488205,512.82,5188,1362.8881913199998,1478200,-198.3470245361328,-1.1374834775924683,0.02749246619641781,24.651904296875,0.0003,,
127,11650,1490070,521.32,5192,1387.1431728900002,1480065,-195.92549743652344,-1.9758758425712586,0.025969014689326286,27.9440055847168,0.0003,,
127,11660,1491580,517.55,5196,1374.6901897799999,1481575,-196.79671936035157,-2.77694890499115,0.02564516179263592,26.30501480102539,0.0003,,
127,11669,1492980,508.02,5200,1347.8251548199999,1482975,-198.141796875,0.4753388524055481,0.027038800716400146,24.78669662475586,0.0003,,
127,11683,1495115,509.01,5204,1348.6215166900001,1485110,-197.932373046875,-0.9154776155948638,0.0263140257447958,22.73268699645996,0.0003,,
128,11710,1499210,532.01,5208,1417.0661532000001,1489205,-196.3716583251953,0.6370406955480575,0.02868702933192253,26.075745391845704,0.0003,,
,,1500000,,,,1489995,-197.9005554199219,-2.5789093017578124,0.027670645341277122,27.243592071533204,0.0003,1849.7494300000003,727.0
128,11730,1501835,538.47,5212,1438.0348268799996,1491830,-196.67027893066407,1.0828034639358521,0.028818196803331374,26.385156631469727,0.0003,,
128,11746,1504210,546.47,5216,1465.4662608500003,1494205,-197.41063537597657,-0.36176145672798155,0.026526978984475136,26.769389343261718,0.0003,,
128,11769,1507680,559.3,5220,1506.3421686800002,1497675,-195.57402954101562,2.2556681036949158,0.025756606087088584,25.983744430541993,0.0003,,
128,11782,1509690,576.59,5224,1555.6266371399997,1499685,-198.37305297851563,0.3726154208183289,0.027254145592451096,24.103720474243165,0.0003,,
128,11798,1512105,571.98,5228,1542.64292909,1502100,-197.76293334960937,1.7221601605415344,0.02575792446732521,22.864202880859374,0.0003,,
128,11821,1515685,592.0,5232,1605.3588409899999,1505680,-199.07747497558594,-0.05475913286209107,0.025039858371019363,23.554725646972656,0.0003,,
128,11832,1517430,593.1,5236,1610.1701825899997,1507425,-198.63453063964843,-0.8546459197998046,0.02701895497739315,23.846501922607423,0.0003,,
128,11853,1520715,605.88,5240,1647.5009504599998,1510710,-199.64903259277344,-1.4797869682312013,0.026567452028393744,24.943256378173828,0.0003,,
128,11869,1523085,618.11,5244,1681.4237702399998,1513080,-198.56456909179687,-1.039897584915161,0.024765605106949806,22.99847297668457,0.0003,,
128,11881,1524995,617.94,5248,1678.5847969000001,1514990,-198.87975158691407,0.016506320238113402,0.025377555936574935,20.93764877319336,0.0003,,
128,11892,1526615,608.5,5252,1652.9022089399996,1516610,-199.57514343261718,1.2139028072357179,0.026030705496668815,25.79168815612793,0.0003,,
128,11902,1528085,606.75,5256,1651.7577821199998,1518080,-198.1400177001953,0.32913845777511597,0.02616407014429569,25.027769088745117,0.0003,,
